,prices,market_caps,total_volumes
2023-12-30 04:00:42.068,1.0485962571154467e-05,6179775190.446017,122155785.97084938
2023-12-30 05:00:01.945,1.0502697216238904e-05,6192204365.44961,123059131.86471474
2023-12-30 06:00:51.095,1.0554249376269828e-05,6212721281.291807,123415843.92792809
2023-12-30 07:00:51.727,1.054943071123873e-05,6221544486.746858,121989664.28623447
2023-12-30 08:01:29.517,1.0524885493703445e-05,6193381902.577902,121332276.40909702
2023-12-30 09:00:28.880,1.0438757436511495e-05,6162784588.706769,122078560.13487099
2023-12-30 10:00:09.528,1.0426661622464677e-05,6147318584.9446945,122920576.335589
2023-12-30 11:00:10.544,1.0426269335689788e-05,6148861402.712217,122274791.70186687
2023-12-30 12:00:56.469,1.046741364353167e-05,6159988591.483794,121124713.41448808
2023-12-30 13:01:20.185,1.0486777973883678e-05,6179853106.364858,120317502.26475191
2023-12-30 14:00:19.560,1.0493697074002503e-05,6184756548.325569,118680675.99124976
2023-12-30 15:00:39.090,1.0515125049014197e-05,6197058495.453998,116641275.02406196
2023-12-30 16:00:18.776,1.0570110888787827e-05,6217053976.812056,104291168.16578451
2023-12-30 17:00:10.425,1.0523980480240859e-05,6198663372.755571,100771302.81651707
2023-12-30 18:00:28.587,1.0555427753092853e-05,6215619461.725429,94897189.39700373
2023-12-30 19:00:30.356,1.05214292267446e-05,6196242911.104393,94636398.64564024
2023-12-30 20:00:11.249,1.0520008370388505e-05,6209162918.836585,91114627.00038588
2023-12-30 21:01:06.350,1.0517894789210035e-05,6201392226.291147,93324053.9188922
2023-12-30 22:00:30.268,1.0501095792694657e-05,6187344110.369552,92651282.0070101
2023-12-30 23:01:29.989,1.042710704203994e-05,6152305032.353316,89821061.590695
2023-12-31 00:00:46.040,1.0456441164116697e-05,6166358153.974249,88776598.60785604
2023-12-31 01:00:52.141,1.048873697506539e-05,6179078430.773196,87268933.56894343
2023-12-31 02:00:48.887,1.0441621155751633e-05,6161727543.572469,87178463.37863047
2023-12-31 03:01:13.000,1.0414182063951703e-05,6128836144.9587755,87414181.46670778
2023-12-31 04:00:07.600,1.0416993857496609e-05,6136941530.700229,87261900.27893369
2023-12-31 05:00:08.124,1.0451464462795968e-05,6149778790.883137,86544321.58435029
2023-12-31 06:00:13.736,1.0459157759599466e-05,6173541926.785224,83246222.23724614
2023-12-31 07:00:56.282,1.0449833486424894e-05,6165577640.944404,85984188.27470267
2023-12-31 08:01:07.538,1.0521610260238662e-05,6183785226.972252,85983839.15925312
2023-12-31 09:01:19.402,1.050629673203196e-05,6183864098.293245,83596686.87030767
2023-12-31 10:01:01.413,1.0569167232341409e-05,6220713699.755107,83968244.39835267
2023-12-31 11:00:32.023,1.0554051781945764e-05,6220533132.586742,81728227.68552172
2023-12-31 12:01:00.069,1.0533468987199533e-05,6210952321.455692,83687615.41504772
2023-12-31 13:00:19.940,1.0562112832889014e-05,6226479388.067531,83631583.22763522
2023-12-31 14:01:53.668,1.0549268308931362e-05,6220182705.198244,83174881.46301089
2023-12-31 15:00:50.953,1.0558231309659477e-05,6218716094.79343,82483936.57579671
2023-12-31 16:00:52.528,1.0539531916278464e-05,6212775801.801824,80987485.15234382
2023-12-31 17:01:04.230,1.0551270085968115e-05,6217709172.962672,78223214.16114187
2023-12-31 18:00:15.675,1.0539902658043714e-05,6220159212.415527,77916822.80109227
2023-12-31 19:01:21.865,1.0521018692153763e-05,6196733977.588624,77037985.3177951
2023-12-31 20:00:46.051,1.0505172931589833e-05,6188824497.852149,76745094.41135791
2023-12-31 21:01:16.790,1.043998996235344e-05,6149978976.168723,77360423.76725566
2023-12-31 22:00:08.468,1.0465805945335296e-05,6170583949.294836,77570444.19990346
2023-12-31 23:00:56.182,1.0299946232751063e-05,6085531885.703926,78589175.07052517
2024-01-01 00:01:19.684,1.0342813831862475e-05,6091782531.860191,84849043.08705382
2024-01-01 01:01:22.420,1.0386419177302481e-05,6117829539.894995,87709593.98308457
2024-01-01 02:01:16.589,1.042531132181891e-05,6142684788.568784,84997591.5885853
2024-01-01 03:00:11.474,1.0395865181926982e-05,6126885132.179567,84609859.64962634
2024-01-01 04:00:53.860,1.0321568931288785e-05,6091231481.320645,82255384.60635766
2024-01-01 05:00:46.592,1.0279397804883682e-05,6053056995.796951,89453428.17347978
2024-01-01 06:00:51.866,1.02923122577009e-05,6061307310.062497,91168010.51950629
2024-01-01 07:00:42.513,1.0317107629505285e-05,6077525466.298139,92107402.79721293
2024-01-01 08:01:19.911,1.0352521165031126e-05,6100597719.774379,91961561.29096891
2024-01-01 09:00:16.138,1.0367923669862563e-05,6112171202.956001,90589236.31273207
2024-01-01 10:00:55.334,1.0362675224270833e-05,6104492068.642899,88685398.8845731
2024-01-01 11:00:43.802,1.041681452995345e-05,6136880962.443695,88236684.96350552
2024-01-01 12:00:56.366,1.044609860697576e-05,6137891555.81206,88176857.7843721
2024-01-01 13:00:15.358,1.0439099103371627e-05,6154950254.098138,83881954.81526211
2024-01-01 14:00:03.485,1.045789817835377e-05,6162338758.021713,86986230.6722973
2024-01-01 15:00:29.072,1.0430345037845461e-05,6144852029.557332,87351809.23644263
2024-01-01 16:02:22.792,1.049004595214318e-05,6178555195.32904,89520251.35889596
2024-01-01 17:01:24.170,1.0520721549876037e-05,6209151610.9892845,91756142.94268009
2024-01-01 18:00:53.653,1.0532984604111948e-05,6198262358.714849,88554479.64747368
2024-01-01 19:01:43.805,1.0586319222338401e-05,6251026021.595075,95258636.30458441
2024-01-01 20:00:45.109,1.064084539083241e-05,6280993300.590483,98550703.67440897
2024-01-01 21:00:45.072,1.066460133297889e-05,6293132446.650815,98567687.65002412
2024-01-01 22:00:36.156,1.0641148630044402e-05,6265660053.7224045,104262969.95405287
2024-01-01 23:00:32.188,1.0648948580941457e-05,6266336366.983851,98488689.69177362
2024-01-02 00:00:24.687,1.0692096532714504e-05,6292201312.757247,98194114.11099336
2024-01-02 01:00:24.006,1.0825188923424887e-05,6337335497.762487,107808110.11376293
2024-01-02 02:00:26.935,1.0748347496742855e-05,6331674963.155815,109657654.8544286
2024-01-02 03:00:16.713,1.0802961180566597e-05,6364192371.712888,113220457.70303352
2024-01-02 04:01:43.415,1.0812112326980395e-05,6363605326.954936,116540790.4397362
2024-01-02 05:00:34.720,1.079002511025574e-05,6359504134.033446,114289432.2571985
2024-01-02 06:00:56.558,1.0747517683040982e-05,6344336271.231681,112869825.95737411
2024-01-02 07:01:26.217,1.0719226053982138e-05,6330128639.140812,114584139.00926015
2024-01-02 08:01:00.816,1.07979322580676e-05,6363658676.6272955,117685533.66427508
2024-01-02 09:00:43.965,1.091087589529396e-05,6431669871.551109,121351256.51532666
2024-01-02 10:00:13.519,1.0872826694005759e-05,6423379563.496504,127957056.3764233
2024-01-02 11:00:12.794,1.0843015765976684e-05,6387956624.919097,124692738.20405912
2024-01-02 12:00:29.853,1.0808572608848873e-05,6359045011.639483,136024983.76223737
2024-01-02 13:00:03.751,1.0778144770322604e-05,6353724042.257724,137000718.48910517
2024-01-02 14:01:05.582,1.0805131300683902e-05,6377131061.086794,137478320.15534076
2024-01-02 15:01:17.060,1.0655712754336709e-05,6268615800.498936,168228677.46079993
2024-01-02 16:00:27.484,1.0636111530506614e-05,6288815359.446531,161392450.5618206
2024-01-02 17:00:21.523,1.0657457661752354e-05,6284523075.763022,163999788.63323864
2024-01-02 18:00:55.792,1.0568310373569855e-05,6223244276.85156,166363147.65495837
2024-01-02 19:01:23.824,1.0582216111446863e-05,6241320478.338374,168239141.81862053
2024-01-02 20:00:47.605,1.053387686773328e-05,6207901849.678671,171221868.72227764
2024-01-02 21:01:00.107,1.0493834020815444e-05,6198615947.1353,173113933.17903537
2024-01-02 22:00:34.675,1.0553080861854104e-05,6215136524.364809,173229469.94216046
2024-01-02 23:00:05.021,1.0542229978587464e-05,6212858765.436925,173222817.86573336
2024-01-03 00:00:56.623,1.0557305217309914e-05,6210208287.500304,172404516.29527336
2024-01-03 01:00:22.278,1.0610134142321832e-05,6256434233.906632,168895923.0001035
2024-01-03 02:00:46.608,1.062857852592842e-05,6256164261.709132,162606264.24950254
2024-01-03 03:00:31.175,1.0625063444516189e-05,6257655802.761833,161461152.53234553
2024-01-03 04:01:08.976,1.0595713134613713e-05,6241427535.726658,164287999.64915565
2024-01-03 05:02:06.904,1.0566759210503344e-05,6225575515.78707,163464857.69272545
2024-01-03 06:00:57.209,1.0611671080435185e-05,6256559355.944182,172559136.77301458
2024-01-03 07:00:01.406,1.0624045596109405e-05,6256131085.498661,169300410.5898486
2024-01-03 08:00:17.729,1.0571692109711284e-05,6231303882.028054,172414154.5811479
2024-01-03 09:01:35.605,1.0622041958327169e-05,6238486482.381407,169077796.85348907
2024-01-03 10:01:58.878,1.0637800038331736e-05,6273066628.763102,160694599.39083764
2024-01-03 11:01:02.081,1.0605154882776202e-05,6250195471.519265,157776309.51246122
2024-01-03 12:01:28.949,1.0294443940905835e-05,6155708099.285127,198350279.5240788
2024-01-03 13:01:13.133,9.49928053176218e-06,5572062165.22529,288606978.0725564
2024-01-03 14:00:36.998,9.364102594531204e-06,5527476380.924347,338698280.9408226
2024-01-03 15:00:55.392,9.329754616621531e-06,5508244301.152697,359929370.1485127
2024-01-03 16:00:23.139,9.684424074531912e-06,5638224860.841156,381776082.83721536
2024-01-03 17:01:26.367,9.65280337831709e-06,5691086525.48059,386258801.50417024
2024-01-03 18:01:20.985,9.569471241801965e-06,5643042898.124644,395425807.4745662
2024-01-03 19:00:35.481,9.346227721989586e-06,5580829120.281567,398614996.4123221
2024-01-03 20:01:25.889,9.492706463993926e-06,5602787021.595726,395733842.57150286
2024-01-03 21:00:37.892,9.588319949779222e-06,5639701433.04248,395771863.9440635
2024-01-03 22:01:11.976,9.605393827322864e-06,5660615138.076253,393570198.2122976
2024-01-03 23:01:16.985,9.554455561350066e-06,5630103213.618165,381596318.78621227
2024-01-04 00:01:25.650,9.54518201236347e-06,5624900955.810912,396481433.9883894
2024-01-04 01:01:46.582,9.604881720563245e-06,5656575926.57661,383264875.2287191
2024-01-04 02:01:31.902,9.484570939550363e-06,5599433277.907826,399318398.1119049
2024-01-04 03:01:01.518,9.619283033142129e-06,5652939353.348576,400700945.77799225
2024-01-04 04:01:05.436,9.575533052373916e-06,5645276873.973756,402671748.46278125
2024-01-04 05:01:27.443,9.639540916377103e-06,5674264001.193388,388729558.4532135
2024-01-04 06:01:08.955,9.63745341806711e-06,5682782786.671685,389257118.96169984
2024-01-04 07:00:48.370,9.671674376134604e-06,5692274607.819196,381817255.3721489
2024-01-04 08:02:11.483,9.569862213732736e-06,5650613724.635871,398323635.77259874
2024-01-04 09:01:19.486,9.582925896235217e-06,5640739490.690925,402917605.85610116
2024-01-04 10:01:12.000,9.630447003044977e-06,5680127811.879746,405722461.8056046
2024-01-04 11:02:49.444,9.584395987038388e-06,5646637338.043762,392823512.03011334
2024-01-04 12:01:31.236,9.623711177071745e-06,5672954876.166393,381373937.12754387
2024-01-04 13:02:26.421,9.687111709671392e-06,5715875861.272708,274570775.22608215
2024-01-04 14:00:38.369,9.751124348187771e-06,5728460875.146525,236821883.66601157
2024-01-04 15:02:14.176,1.0037582977678805e-05,5943145750.022051,222300613.82497588
2024-01-04 16:00:15.289,9.974074528592429e-06,5870705271.655718,195280744.49997517
2024-01-04 17:00:38.981,9.901920879573685e-06,5839799305.5814905,175232314.68221942
2024-01-04 18:01:38.715,9.961971409482052e-06,5869675792.948245,178780772.03520653
2024-01-04 19:02:55.812,9.96236886295718e-06,5872624290.7997055,173255379.13868228
2024-01-04 20:00:42.405,9.962525127988008e-06,5878893060.791038,172336325.94206986
2024-01-04 21:00:25.927,1.0005029598285535e-05,5898207093.356064,176140831.12125728
2024-01-04 22:01:35.955,1.0030658131943278e-05,5907747895.86675,180590261.75835583
2024-01-04 23:01:04.308,1.0015658662446968e-05,5896331112.9598675,186603180.03634986
2024-01-05 00:00:09.457,1.0005004056653449e-05,5896622617.360979,181001276.20637405
2024-01-05 01:01:09.446,1.0054786293844055e-05,5912085180.254711,174093942.11490735
2024-01-05 02:00:09.092,9.716598114882893e-06,5712625993.736502,223313686.42511958
2024-01-05 03:00:18.718,9.786293141895214e-06,5777981122.99364,216497133.90154338
2024-01-05 04:00:56.342,9.836817251834242e-06,5793073926.303312,204593674.72780654
2024-01-05 05:00:50.197,9.830405497308085e-06,5804286177.486768,225219702.1354481
2024-01-05 06:00:24.508,9.840868514881505e-06,5802336101.158959,222663611.86583772
2024-01-05 07:00:15.257,9.832400955961282e-06,5794680617.337933,221206833.5992595
2024-01-05 08:00:52.490,9.814534959779794e-06,5795438457.757849,208647518.30972093
2024-01-05 09:00:23.194,9.816166474354012e-06,5787466397.497327,204843800.03756726
2024-01-05 10:01:03.368,9.869985906327786e-06,5811904369.521252,206452183.07144707
2024-01-05 11:01:24.683,9.75447067714353e-06,5778760278.317468,237134576.86408335
2024-01-05 12:00:05.257,9.681307229776846e-06,5723942548.957073,220054848.1210188
2024-01-05 13:00:14.892,9.721818694074699e-06,5721547053.722777,208706323.81646204
2024-01-05 14:00:55.929,9.682702903565165e-06,5698886671.288446,225347470.1772012
2024-01-05 15:00:59.387,9.565571529016344e-06,5651845593.819183,229500246.16793504
2024-01-05 16:01:25.355,9.568742531922527e-06,5630272386.518294,209401914.57284775
2024-01-05 17:01:30.844,9.58648596966769e-06,5649231853.921122,210306159.5315012
2024-01-05 18:00:13.700,9.621043752481596e-06,5644736445.370702,215756000.56932977
2024-01-05 19:00:23.799,9.618813557808817e-06,5671703095.664998,200377305.10401413
2024-01-05 20:00:23.943,9.654256536984109e-06,5686187332.133217,201144580.81417274
2024-01-05 21:00:43.511,9.733182318001726e-06,5726899440.525045,216253770.7031297
2024-01-05 22:01:55.549,9.781171121123393e-06,5753797163.765684,216413998.5791129
2024-01-05 23:01:05.534,9.819724548537587e-06,5769118637.216589,217161853.04331064
2024-01-06 00:02:09.630,9.814909709013844e-06,5782199562.254447,218047800.13968194
2024-01-06 01:02:41.455,9.794540346611044e-06,5766279748.8422575,197609053.94317836
2024-01-06 02:00:48.876,9.720849671088592e-06,5735958101.876614,181469566.86121714
2024-01-06 03:01:12.944,9.738775420247877e-06,5743157613.330044,188988648.226536
2024-01-06 04:00:51.142,9.749018038141282e-06,5745927038.077298,165990737.23415288
2024-01-06 05:01:19.741,9.68743617387875e-06,5713646402.577553,181394209.66177976
2024-01-06 06:01:49.907,9.540695503660042e-06,5631659472.3541355,185775254.7878335
2024-01-06 07:00:07.677,9.36982831037156e-06,5540694966.898752,188833024.09715235
2024-01-06 08:01:58.230,9.469337588807076e-06,5574401664.56639,192537699.63374552
2024-01-06 09:02:17.864,9.531458574936275e-06,5616804670.75881,191265373.2264424
2024-01-06 10:02:07.520,9.526531745955834e-06,5616366895.404671,187986025.98268926
2024-01-06 11:01:50.914,9.566641007590321e-06,5630738506.853375,165551359.9180613
2024-01-06 12:00:48.378,9.575903214110148e-06,5646483995.922687,179901907.12624794
2024-01-06 13:01:54.892,9.550146085757767e-06,5626643494.374392,173754608.5279228
2024-01-06 14:00:25.034,9.583577924397213e-06,5653149817.389951,169419113.59153873
2024-01-06 15:00:59.308,9.643215985148968e-06,5673197116.570598,161154141.98348877
2024-01-06 16:00:34.825,9.737377889895237e-06,5735419077.655517,140777078.40115872
2024-01-06 17:02:03.276,9.68902294048256e-06,5708720422.3110285,135693933.6682234
2024-01-06 18:01:13.771,9.70249900284078e-06,5716295613.905722,125676193.11659057
2024-01-06 19:01:14.778,9.662651078823813e-06,5707723603.163329,139154891.8040155
2024-01-06 20:01:16.865,9.599145329645007e-06,5650470170.487781,135962183.86935836
2024-01-06 21:00:17.813,9.605889494567781e-06,5647902138.61227,114535278.12643749
2024-01-06 22:00:38.656,9.597854300795492e-06,5654330929.944132,129240864.77564615
2024-01-06 23:00:17.780,9.559221408820041e-06,5637283832.209085,127402399.40813188
2024-01-07 00:02:03.242,9.609196305373851e-06,5664557391.667302,108019978.0728344
2024-01-07 01:01:50.765,9.621405732041405e-06,5683266925.201586,107366252.35627119
2024-01-07 02:00:34.567,9.570714150491271e-06,5651189828.154766,124887637.62667692
2024-01-07 03:00:34.673,9.546161750590894e-06,5617147517.917125,108201824.36479309
2024-01-07 04:01:42.716,9.554926781745166e-06,5630634259.382167,127453929.85491568
2024-01-07 05:01:30.406,9.61524221175859e-06,5662060865.922498,109804775.57530776
2024-01-07 06:00:45.871,9.64353898646892e-06,5680556325.565369,104962751.6028491
2024-01-07 07:01:07.315,9.646493308112265e-06,5678743417.492309,97623585.06309012
2024-01-07 08:01:51.516,9.618385891070644e-06,5668360563.466963,94724863.85173902
2024-01-07 09:00:56.945,9.509233911725977e-06,5624968451.738652,111989273.10371652
2024-01-07 10:01:04.088,9.457737263656742e-06,5577117040.211458,114534597.82564513
2024-01-07 11:01:33.349,9.489431593554598e-06,5590045173.938228,98677423.122946
2024-01-07 12:01:40.256,9.475606727845384e-06,5594505737.997655,100273278.72834994
2024-01-07 13:01:55.211,9.482916938278266e-06,5591999996.333474,100400330.9420668
2024-01-07 14:01:03.629,9.534875919957936e-06,5619870756.038888,102647127.3569967
2024-01-07 15:01:11.719,9.489051609665179e-06,5582451890.472808,103198715.98981944
2024-01-07 16:00:42.833,9.372196897731629e-06,5502262949.797496,118437365.20139754
2024-01-07 17:02:17.093,9.28399429869539e-06,5487277320.625725,120311314.87447497
2024-01-07 18:01:02.911,9.340412170029329e-06,5515307899.108819,106862619.46198271
2024-01-07 19:00:27.636,9.34793329637623e-06,5519733795.926368,106302577.96284455
2024-01-07 20:01:10.061,9.368343388887414e-06,5517139536.954728,105775297.54651353
2024-01-07 21:01:06.588,9.312607349318168e-06,5482232880.604272,106085912.36934999
2024-01-07 22:00:36.741,9.218894983142103e-06,5432668820.893776,123304069.64448702
2024-01-07 23:02:24.515,9.052468466302165e-06,5342121925.970963,144323749.41231135
2024-01-08 00:00:58.400,8.996714037295824e-06,5285431730.090028,142467904.16803482
2024-01-08 01:01:00.357,8.9178297962496e-06,5263539124.769279,164909334.64838752
2024-01-08 02:03:16.755,8.912967961124198e-06,5244180527.877051,145029792.7357235
2024-01-08 03:00:04.663,8.69174727597671e-06,5154888363.027069,182285845.01796022
2024-01-08 04:01:54.858,8.73656689728048e-06,5125053828.580577,170024331.04010943
2024-01-08 05:00:36.432,8.849428373849223e-06,5219526809.140967,174295897.66138202
2024-01-08 06:01:52.269,8.908170697451848e-06,5243094073.984464,179561784.8620334
2024-01-08 07:01:05.192,9.01464449557522e-06,5315915300.522127,186980732.42472526
2024-01-08 08:01:16.962,9.02204886540995e-06,5318550559.676811,192702811.97066003
2024-01-08 09:01:02.152,8.990596111484205e-06,5314941536.791149,212584459.41207105
2024-01-08 10:00:29.643,8.944921772119092e-06,5305401589.971582,207209499.75293848
2024-01-08 11:00:42.209,9.054491739834985e-06,5330617563.9233675,208490958.95336273
2024-01-08 12:00:50.149,9.127206826330435e-06,5362434666.150288,213267362.3786846
2024-01-08 13:02:33.079,9.205739834304647e-06,5401639773.375486,208019454.7820935
2024-01-08 14:01:44.389,9.203390065086245e-06,5421914431.479094,211989024.74716067
2024-01-08 15:01:34.359,9.209170066157313e-06,5438471236.521575,210574617.0015669
2024-01-08 16:00:34.558,9.19102857415999e-06,5415008255.984777,217747208.50907016
2024-01-08 17:01:32.369,9.143182591362052e-06,5385278511.424729,219174362.11997232
2024-01-08 18:00:20.654,9.262668495158774e-06,5422506230.2217655,240000553.91476542
2024-01-08 19:02:29.566,9.4938565700921e-06,5614428602.123562,251948140.26626444
2024-01-08 20:00:42.081,9.575748159705127e-06,5629795883.741211,248266912.7381971
2024-01-08 21:01:18.826,9.467790508068743e-06,5586058157.489139,249613906.5877937
2024-01-08 22:02:47.864,9.466697928062412e-06,5587027587.3301735,249896019.10531208
2024-01-08 23:02:39.758,9.541392344260327e-06,5618419002.329112,239690135.87270412
2024-01-09 00:02:28.373,9.583797713084956e-06,5645976622.257909,231831026.8424421
2024-01-09 01:02:36.777,9.480448417040815e-06,5571389027.810369,246456898.51462877
2024-01-09 02:00:38.177,9.37972486487991e-06,5532946122.873739,228385262.53808227
2024-01-09 03:00:10.779,9.414089021133769e-06,5549146505.456247,217215803.17020404
2024-01-09 04:02:05.447,9.41029537352116e-06,5552564914.154811,203468059.2156475
2024-01-09 05:01:08.870,9.54123185022267e-06,5603042185.94025,207287256.8567194
2024-01-09 06:01:59.596,9.477267062404586e-06,5580560405.733174,201594059.75924152
2024-01-09 07:02:21.798,9.515774411084502e-06,5590303331.058024,195662715.01654777
2024-01-09 08:00:45.359,9.499527600667314e-06,5600850493.991813,190392465.2686752
2024-01-09 09:00:42.841,9.452800206594956e-06,5581942788.68311,209323857.7283014
2024-01-09 11:00:48.836,9.34469970487141e-06,5513335043.624267,209517044.82611114
2024-01-09 12:01:49.476,9.395565976903398e-06,5543690116.358577,191136469.0382312
2024-01-09 13:01:25.491,9.259393370115128e-06,5545916659.842186,199686639.83403057
2024-01-09 14:01:33.949,9.317433769278972e-06,5492825951.682943,201550031.05182
2024-01-09 15:02:36.740,9.193186151426615e-06,5450319191.263029,231343103.9579286
2024-01-09 16:00:44.320,9.274585905466464e-06,5452307638.11806,204226668.7179085
2024-01-09 17:00:23.075,9.29053851004076e-06,5460631068.072076,198379463.84998858
2024-01-09 18:01:11.909,9.636259944434452e-06,5669151740.404504,236897654.80766493
2024-01-09 19:00:13.806,9.716907774104387e-06,5717052124.714561,255564613.91946724
2024-01-09 20:01:09.002,9.739873345994893e-06,5751819560.125291,296055055.50051314
2024-01-09 21:02:35.202,9.603058803491022e-06,5705461901.65731,305015810.5684496
2024-01-09 22:00:15.648,9.545699738455632e-06,5680270878.731195,347752480.0345442
2024-01-09 23:01:37.137,9.660664224361766e-06,5663251231.254604,356027280.06215596
2024-01-10 00:00:17.199,9.643464434909692e-06,5669433116.744615,350253428.9657799
2024-01-10 01:00:55.662,9.767274099283242e-06,5758173810.827236,347748927.4752258
2024-01-10 02:00:58.276,9.745800576547195e-06,5742044578.273184,352258526.82606536
2024-01-10 03:01:34.558,9.65618716736002e-06,5690214946.425884,347308043.1803359
2024-01-10 04:00:14.386,9.664211311294015e-06,5702875618.517608,341333019.53326875
2024-01-10 05:01:37.315,9.613381753985885e-06,5693382777.884294,350372864.7669706
2024-01-10 06:00:24.696,9.558298637167266e-06,5635739716.7762165,332519257.3591155
2024-01-10 07:00:55.705,9.519199309964822e-06,5617086489.913775,363852207.2836118
2024-01-10 08:00:37.564,9.452381284344023e-06,5564239215.525394,350295105.98216987
2024-01-10 09:00:30.333,9.353457193037333e-06,5533223198.093119,349066908.4196822
2024-01-10 10:00:14.977,9.529937021098687e-06,5612322902.608653,347830699.69227815
2024-01-10 11:01:06.971,9.498122544644794e-06,5608331719.8382225,331256381.71778923
2024-01-10 12:02:12.856,9.511426905837144e-06,5604063929.493344,347607169.1556254
2024-01-10 13:00:58.340,9.216778514057763e-06,5479746756.807687,366949540.9117924
2024-01-10 14:01:13.709,9.254913949650027e-06,5443114242.852287,347893402.08917624
2024-01-10 15:04:48.812,9.28699519659277e-06,5479896021.254019,329779220.6114109
2024-01-10 16:01:03.718,9.436908596855388e-06,5542284813.510541,344585990.814882
2024-01-10 17:00:18.756,9.398778499427995e-06,5546145642.378577,323016288.925525
2024-01-10 18:00:21.553,9.519786735437378e-06,5587358362.2794,314292358.4937463
2024-01-10 19:01:30.635,9.53296399089204e-06,5607664541.043195,294331462.3386213
2024-01-10 20:01:37.483,9.531321493233393e-06,5616321371.3777275,235956780.99165365
2024-01-10 21:00:32.502,9.537573987173641e-06,5587579325.019783,254218739.06256872
2024-01-10 22:02:16.770,9.850048831745482e-06,5740552525.715235,237482460.83952057
2024-01-10 23:00:29.302,9.965255307333583e-06,5843853272.294703,232716623.53888142
2024-01-11 00:00:59.398,9.997382516038819e-06,5890806496.232813,250577523.22239977
2024-01-11 01:02:05.070,1.0000883292099422e-05,5891903366.960685,253166364.09515122
2024-01-11 02:00:37.631,1.0051426037737941e-05,5929628622.932559,255574107.364704
2024-01-11 03:02:00.967,1.0101103642545464e-05,5952063888.542871,264036250.21832976
2024-01-11 04:02:00.204,1.01106184953381e-05,5959821705.905357,269413145.53528297
2024-01-11 05:00:53.753,1.0124119440284177e-05,5965774230.378141,271984059.0553274
2024-01-11 06:00:44.146,1.0023308061725759e-05,5884346723.152709,275494503.9487645
2024-01-11 07:01:42.746,9.975630837126508e-06,5877067582.08899,285448299.71313566
2024-01-11 08:02:07.171,1.0088326932374037e-05,5940755760.05521,287885778.3894355
2024-01-11 09:01:42.312,1.0173142890608428e-05,5979613724.457341,291916099.3806458
2024-01-11 10:02:09.112,1.0235340143847824e-05,6038622984.193328,298596521.8719767
2024-01-11 11:01:04.090,1.0326256103676996e-05,6073725200.710805,304547516.0669415
2024-01-11 12:00:46.651,1.0376076806861632e-05,6103227056.0686035,310796911.1192448
2024-01-11 13:00:06.539,1.0487168267942238e-05,6167490538.440593,298286397.1537107
2024-01-11 14:00:56.384,1.0396792723572777e-05,6124020557.454807,307318297.0239545
2024-01-11 15:03:08.927,1.0417955757948533e-05,6174303961.804187,324450517.7438745
2024-01-11 16:00:42.642,1.0104060541441975e-05,5940075457.995235,330131824.17688996
2024-01-11 17:00:43.590,1.0058911643469818e-05,5935094535.124665,349436344.5096004
2024-01-11 18:02:01.716,1.0144108044871206e-05,5971834978.957371,366651277.0442286
2024-01-11 19:01:59.122,1.0207664506140787e-05,5998463630.260635,368847369.6209749
2024-01-11 20:00:53.555,1.0252811507016834e-05,6023653286.504444,369436688.33955246
2024-01-11 21:01:13.860,1.0074799750377114e-05,5970185839.43337,372623841.2488016
2024-01-11 22:01:07.966,1.0106495090836101e-05,5969366726.435356,333116804.03322566
2024-01-11 23:01:46.320,1.0111048013545913e-05,5925981078.83271,315865305.17288804
2024-01-12 00:00:52.287,1.0151210078807655e-05,5984152829.815938,296785811.0013886
2024-01-12 01:00:30.814,1.0141577852302886e-05,5970570499.031646,288502993.4779202
2024-01-12 02:00:33.696,1.0086990532933047e-05,5937604317.973291,284700765.12264127
2024-01-12 03:01:18.010,1.0157014063221983e-05,5992048838.360792,279503020.8858
2024-01-12 04:01:39.293,1.0156024048642347e-05,6004896527.827271,273288029.444612
2024-01-12 05:02:02.999,1.0137818935991877e-05,5976963722.106295,271774776.7280452
2024-01-12 06:03:05.368,1.0214092945672843e-05,6009948230.742462,265955350.01112196
2024-01-12 07:00:04.736,1.018640606509079e-05,6007885508.379299,258511954.08742687
2024-01-12 08:00:58.224,1.011874341214438e-05,5949540117.810746,250274484.13555637
2024-01-12 09:01:11.151,1.0086681673260505e-05,5933753195.408533,249303976.2240572
2024-01-12 10:00:14.818,1.0125205161979952e-05,5980766876.363747,242718834.71083298
2024-01-12 11:00:23.168,1.0192210831809434e-05,5996869378.3633175,236578152.0118768
2024-01-12 12:02:05.243,1.0180417687329239e-05,6011610889.346309,233415544.56008953
2024-01-12 13:02:25.681,1.0181832756678893e-05,5979747622.830612,231920875.83810753
2024-01-12 14:00:42.348,1.0209754177277378e-05,6014805436.904521,219395929.70092723
2024-01-12 15:01:52.190,1.0198384313433394e-05,6005554817.338903,206009616.26084393
2024-01-12 16:00:37.459,9.9243914420541e-06,5865999735.144038,183064081.5642739
2024-01-12 17:02:30.699,9.7595020953541e-06,5830834666.016366,206274632.69588
2024-01-12 18:02:00.581,9.757010850427422e-06,5754415513.527694,184028549.44665202
2024-01-12 19:03:03.653,9.78794565627305e-06,5753086002.526398,182993130.8909581
2024-01-12 20:02:17.531,9.787352837769835e-06,5768804097.872088,181260607.1640376
2024-01-12 21:00:37.099,9.837068863812712e-06,5813436216.857593,179205347.18797565
